cross_val,kfold,n_trees,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
1,9,20,0.9354838709677419,0.8333333333333334,0.9,1.0,0.9111111111111111,0.8333333333333334,0.9,1.0,0.9111111111111111,0.8333333333333334,0.9,1.0,0.9111111111111111
1,10,20,0.8709677419354839,0.8,0.75,1.0,0.85,0.6666666666666666,0.9,0.9333333333333333,0.8333333333333334,0.7272727272727272,0.8181818181818182,0.9655172413793104,0.8369905956112853
2,1,20,0.8064516129032258,0.5,0.6428571428571429,1.0,0.7142857142857143,0.16666666666666666,0.9,1.0,0.6888888888888888,0.25,0.75,1.0,0.6666666666666666
2,2,20,0.9354838709677419,0.8571428571428571,0.9,1.0,0.919047619047619,1.0,0.9,0.9333333333333333,0.9444444444444443,0.923076923076923,0.9,0.9655172413793104,0.9295313881520778
2,3,20,0.7741935483870968,0.4,0.6363636363636364,1.0,0.6787878787878787,0.3333333333333333,0.7,1.0,0.6777777777777777,0.3636363636363636,0.6666666666666666,1.0,0.6767676767676768
2,4,20,0.8064516129032258,0.7142857142857143,0.75,0.875,0.7797619047619048,0.8333333333333334,0.6,0.9333333333333333,0.7888888888888889,0.7692307692307692,0.6666666666666665,0.9032258064516129,0.7797077474496829
2,5,20,0.7096774193548387,0.6,0.625,0.7777777777777778,0.6675925925925926,0.5,0.5,0.9333333333333333,0.6444444444444445,0.5454545454545454,0.5555555555555556,0.8484848484848485,0.6498316498316498
2,6,20,0.8709677419354839,0.6,1.0,1.0,0.8666666666666667,1.0,0.6,1.0,0.8666666666666667,0.7499999999999999,0.7499999999999999,1.0,0.8333333333333334
2,7,20,0.7419354838709677,0.6,0.5833333333333334,0.9285714285714286,0.703968253968254,0.5,0.7,0.8666666666666667,0.6888888888888888,0.5454545454545454,0.6363636363636365,0.896551724137931,0.6927899686520377
2,8,20,0.8064516129032258,0.6,0.7,0.9375,0.7458333333333332,0.5,0.7,1.0,0.7333333333333334,0.5454545454545454,0.7,0.967741935483871,0.7377321603128054
2,9,20,0.9032258064516129,0.8,0.8181818181818182,1.0,0.8727272727272727,0.6666666666666666,0.9,1.0,0.8555555555555555,0.7272727272727272,0.8571428571428572,1.0,0.8614718614718614
2,10,20,0.9032258064516129,0.6666666666666666,1.0,1.0,0.8888888888888888,1.0,0.7,1.0,0.9,0.8,0.8235294117647058,1.0,0.8745098039215686
3,1,20,0.7741935483870968,0.6666666666666666,0.6666666666666666,0.875,0.736111111111111,0.6666666666666666,0.6,0.9333333333333333,0.7333333333333334,0.6666666666666666,0.631578947368421,0.9032258064516129,0.7338238068289002
3,2,20,0.7419354838709677,0.375,0.7142857142857143,0.9375,0.6755952380952381,0.5,0.5,1.0,0.6666666666666666,0.42857142857142855,0.588235294117647,0.967741935483871,0.6615162193909822
3,3,20,0.6774193548387096,0.4,0.5,0.8333333333333334,0.5777777777777778,0.3333333333333333,0.4,1.0,0.5777777777777778,0.3636363636363636,0.4444444444444445,0.9090909090909091,0.5723905723905723
3,4,20,0.8709677419354839,1.0,0.7142857142857143,1.0,0.9047619047619048,0.5,1.0,0.9333333333333333,0.8111111111111112,0.6666666666666666,0.8333333333333333,0.9655172413793104,0.8218390804597702
3,5,20,0.8709677419354839,1.0,0.75,0.9375,0.8958333333333334,0.5,0.9,1.0,0.7999999999999999,0.6666666666666666,0.8181818181818182,0.967741935483871,0.8175301401107853
3,6,20,0.9032258064516129,0.7142857142857143,0.8888888888888888,1.0,0.8677248677248678,0.8333333333333334,0.8,1.0,0.8777777777777778,0.7692307692307692,0.8421052631578948,1.0,0.8704453441295547
3,7,20,0.8064516129032258,0.6,0.7,0.9375,0.7458333333333332,0.5,0.7,1.0,0.7333333333333334,0.5454545454545454,0.7,0.967741935483871,0.7377321603128054
3,8,20,0.8387096774193549,0.7142857142857143,0.7777777777777778,0.9333333333333333,0.8084656084656086,0.8333333333333334,0.7,0.9333333333333333,0.8222222222222223,0.7692307692307692,0.7368421052631577,0.9333333333333333,0.8131354026090868
3,9,20,0.8709677419354839,0.625,0.875,1.0,0.8333333333333334,0.8333333333333334,0.7,1.0,0.8444444444444444,0.7142857142857143,0.7777777777777777,1.0,0.8306878306878307
3,10,20,0.8387096774193549,1.0,0.7142857142857143,0.9375,0.8839285714285715,0.16666666666666666,1.0,1.0,0.7222222222222223,0.2857142857142857,0.8333333333333333,0.967741935483871,0.6955965181771634
4,1,20,0.8387096774193549,0.75,0.8,0.8823529411764706,0.8107843137254903,0.5,0.8,1.0,0.7666666666666666,0.6,0.8000000000000002,0.9375,0.7791666666666668
4,2,20,0.8064516129032258,0.5714285714285714,0.7,1.0,0.7571428571428571,0.6666666666666666,0.7,0.9333333333333333,0.7666666666666666,0.6153846153846153,0.7,0.9655172413793104,0.7603006189213085
4,3,20,0.967741935483871,0.8571428571428571,1.0,1.0,0.9523809523809524,1.0,0.9,1.0,0.9666666666666667,0.923076923076923,0.9473684210526316,1.0,0.9568151147098516
4,4,20,0.8064516129032258,0.8,0.75,0.8333333333333334,0.7944444444444444,0.6666666666666666,0.6,1.0,0.7555555555555555,0.7272727272727272,0.6666666666666665,0.9090909090909091,0.7676767676767676
4,5,20,0.8709677419354839,0.8,0.8,0.9375,0.8458333333333333,0.6666666666666666,0.8,1.0,0.8222222222222223,0.7272727272727272,0.8000000000000002,0.967741935483871,0.8316715542521994
4,6,20,0.8709677419354839,0.8,0.75,1.0,0.85,0.6666666666666666,0.9,0.9333333333333333,0.8333333333333334,0.7272727272727272,0.8181818181818182,0.9655172413793104,0.8369905956112853
4,7,20,0.8709677419354839,0.8,0.75,1.0,0.85,0.6666666666666666,0.9,0.9333333333333333,0.8333333333333334,0.7272727272727272,0.8181818181818182,0.9655172413793104,0.8369905956112853
4,8,20,0.8709677419354839,0.75,0.875,0.9333333333333333,0.8527777777777779,1.0,0.7,0.9333333333333333,0.8777777777777778,0.8571428571428571,0.7777777777777777,0.9333333333333333,0.856084656084656
4,9,20,0.8064516129032258,0.625,0.8333333333333334,0.8823529411764706,0.7802287581699346,0.8333333333333334,0.5,1.0,0.7777777777777778,0.7142857142857143,0.625,0.9375,0.7589285714285715
4,10,20,0.8064516129032258,0.6,0.7777777777777778,0.8823529411764706,0.7533769063180827,0.5,0.7,1.0,0.7333333333333334,0.5454545454545454,0.7368421052631577,0.9375,0.7399322169059012
5,1,20,0.8387096774193549,0.6666666666666666,0.7777777777777778,0.9375,0.7939814814814815,0.6666666666666666,0.7,1.0,0.7888888888888889,0.6666666666666666,0.7368421052631577,0.967741935483871,0.7904169024712319
5,2,20,0.8064516129032258,0.5,0.7,1.0,0.7333333333333334,0.5,0.7,1.0,0.7333333333333334,0.5,0.7,1.0,0.7333333333333334
5,3,20,0.9354838709677419,1.0,0.8333333333333334,1.0,0.9444444444444445,0.6666666666666666,1.0,1.0,0.8888888888888888,0.8,0.9090909090909091,1.0,0.903030303030303
5,4,20,0.8709677419354839,0.6666666666666666,0.8888888888888888,0.9375,0.8310185185185185,0.6666666666666666,0.8,1.0,0.8222222222222223,0.6666666666666666,0.8421052631578948,0.967741935483871,0.8255046217694776
5,5,20,0.8387096774193549,0.8,0.75,0.9285714285714286,0.8261904761904763,0.6666666666666666,0.9,0.8666666666666667,0.8111111111111112,0.7272727272727272,0.8181818181818182,0.896551724137931,0.8140020898641588
5,6,20,0.8064516129032258,0.5555555555555556,0.7777777777777778,1.0,0.7777777777777778,0.8333333333333334,0.7,0.8666666666666667,0.7999999999999999,0.6666666666666667,0.7368421052631577,0.9285714285714286,0.7773600668337511
5,7,20,0.8387096774193549,0.8,0.7777777777777778,0.8823529411764706,0.8200435729847495,0.6666666666666666,0.7,1.0,0.7888888888888889,0.7272727272727272,0.7368421052631577,0.9375,0.8005382775119617
5,8,20,0.6774193548387096,0.375,0.5555555555555556,0.9285714285714286,0.6197089947089948,0.5,0.5,0.8666666666666667,0.6222222222222222,0.42857142857142855,0.5263157894736842,0.896551724137931,0.6171463140610146
5,9,20,0.7096774193548387,0.5,0.5833333333333334,0.8235294117647058,0.6356209150326798,0.16666666666666666,0.7,0.9333333333333333,0.6,0.25,0.6363636363636365,0.8749999999999999,0.587121212121212
5,10,20,0.8064516129032258,0.8,0.6666666666666666,0.9285714285714286,0.7984126984126986,0.6666666666666666,0.8,0.8666666666666667,0.7777777777777778,0.7272727272727272,0.7272727272727272,0.896551724137931,0.7836990595611285
6,1,20,0.8387096774193549,0.6666666666666666,0.7777777777777778,0.9375,0.7939814814814815,0.6666666666666666,0.7,1.0,0.7888888888888889,0.6666666666666666,0.7368421052631577,0.967741935483871,0.7904169024712319
6,2,20,0.8064516129032258,0.6,0.7,0.9375,0.7458333333333332,0.5,0.7,1.0,0.7333333333333334,0.5454545454545454,0.7,0.967741935483871,0.7377321603128054
6,3,20,0.8387096774193549,0.8,0.6923076923076923,1.0,0.8307692307692308,0.6666666666666666,0.9,0.8666666666666667,0.8111111111111112,0.7272727272727272,0.7826086956521738,0.9285714285714286,0.8128176171654431
6,4,20,0.9032258064516129,1.0,0.7692307692307693,1.0,0.923076923076923,0.8333333333333334,1.0,0.8666666666666667,0.9,0.9090909090909091,0.8695652173913044,0.9285714285714286,0.9024091850178806
6,5,20,0.8387096774193549,0.5555555555555556,0.875,1.0,0.8101851851851851,0.8333333333333334,0.7,0.9333333333333333,0.8222222222222223,0.6666666666666667,0.7777777777777777,0.9655172413793104,0.8033205619412516
6,6,20,0.8709677419354839,0.75,1.0,0.8823529411764706,0.8774509803921569,1.0,0.6,1.0,0.8666666666666667,0.8571428571428571,0.7499999999999999,0.9375,0.8482142857142856
6,7,20,0.8064516129032258,0.8,0.7,0.875,0.7916666666666666,0.6666666666666666,0.7,0.9333333333333333,0.7666666666666666,0.7272727272727272,0.7,0.9032258064516129,0.7768328445747801
6,8,20,0.7419354838709677,0.6666666666666666,0.6666666666666666,0.7894736842105263,0.7076023391812866,0.3333333333333333,0.6,1.0,0.6444444444444445,0.4444444444444444,0.631578947368421,0.8823529411764706,0.6527921109964453
6,9,20,0.8064516129032258,0.5714285714285714,0.7,1.0,0.7571428571428571,0.6666666666666666,0.7,0.9333333333333333,0.7666666666666666,0.6153846153846153,0.7,0.9655172413793104,0.7603006189213085
6,10,20,0.8387096774193549,0.75,0.7272727272727273,0.9375,0.8049242424242425,0.5,0.8,1.0,0.7666666666666666,0.6,0.761904761904762,0.967741935483871,0.7765488991295443
7,1,20,0.8387096774193549,0.8,0.8,0.875,0.8250000000000001,0.6666666666666666,0.8,0.9333333333333333,0.8000000000000002,0.7272727272727272,0.8000000000000002,0.9032258064516129,0.8101661779081134
7,2,20,0.8387096774193549,0.6666666666666666,0.7777777777777778,0.9375,0.7939814814814815,0.6666666666666666,0.7,1.0,0.7888888888888889,0.6666666666666666,0.7368421052631577,0.967741935483871,0.7904169024712319
7,3,20,0.7741935483870968,0.6,0.6363636363636364,0.9333333333333333,0.7232323232323233,0.5,0.7,0.9333333333333333,0.7111111111111111,0.5454545454545454,0.6666666666666666,0.9333333333333333,0.7151515151515152
7,4,20,0.8387096774193549,0.6666666666666666,0.7777777777777778,0.9375,0.7939814814814815,0.6666666666666666,0.7,1.0,0.7888888888888889,0.6666666666666666,0.7368421052631577,0.967741935483871,0.7904169024712319
7,5,20,0.7419354838709677,0.5,0.625,0.8823529411764706,0.6691176470588235,0.5,0.5,1.0,0.6666666666666666,0.5,0.5555555555555556,0.9375,0.6643518518518519
7,6,20,0.8709677419354839,0.7142857142857143,0.875,0.9375,0.8422619047619048,0.8333333333333334,0.7,1.0,0.8444444444444444,0.7692307692307692,0.7777777777777777,0.967741935483871,0.838250160830806
7,7,20,0.9032258064516129,0.6666666666666666,1.0,1.0,0.8888888888888888,1.0,0.7,1.0,0.9,0.8,0.8235294117647058,1.0,0.8745098039215686
7,8,20,0.9354838709677419,1.0,0.9,0.9375,0.9458333333333333,0.8333333333333334,0.9,1.0,0.9111111111111111,0.9090909090909091,0.9,0.967741935483871,0.9256109481915934
7,9,20,0.8064516129032258,0.6,0.8333333333333334,0.9333333333333333,0.7888888888888889,1.0,0.5,0.9333333333333333,0.8111111111111112,0.7499999999999999,0.625,0.9333333333333333,0.7694444444444445
7,10,20,0.8387096774193549,1.0,0.6666666666666666,1.0,0.8888888888888888,0.5,1.0,0.8666666666666667,0.7888888888888889,0.6666666666666666,0.8,0.9285714285714286,0.7984126984126986
8,1,20,0.8709677419354839,0.8,0.75,1.0,0.85,0.6666666666666666,0.9,0.9333333333333333,0.8333333333333334,0.7272727272727272,0.8181818181818182,0.9655172413793104,0.8369905956112853
8,2,20,0.8387096774193549,0.6666666666666666,0.6923076923076923,1.0,0.7863247863247863,0.3333333333333333,0.9,1.0,0.7444444444444445,0.4444444444444444,0.7826086956521738,1.0,0.7423510466988729
